parameter_name,module,country_id,baseline_value,low_value,high_value,distribution,truncation_rule,source_id,justification,double_counting_note,parameter_set_id,dataset_version,assumption_id,created_at,created_by_script,audit_status,author_approval_date,author_approval_note,is_observed,is_scenario,is_structural_unobserved,sensitivity_level,included_in_primary
mpc_R,fiscal_channels,PER,0.556383331324575,0.40638333132457494,0.706383331324575,bounded_PERT,0_to_1,WDI;PAPER_APP_FISCAL_CONVERSION,Residual-income MPC proxy between labor and profit proxies.,none,baseline-official-v3,v1.0.1-official-4c,OFFICIAL_V2_mpc_R_PER___,2026-07-09T12:13:19.415601+00:00,materialize_official_v3_measurement_uncertainty.py,author_approved,2026-07-08,ratificacion del autor registrada pre-resultados,False,False,True,baseline,True
sPB_plus_gdp_ratio,fiscal_channels,PER,0.007106971419037426,0.007106971419037426,0.007106971419037426,fixed,declared,IMF_WEO_GFS;PLAN_02_SEC_7_7,"max(0,-pb_gap_gdp_pp)/100 because anchor stores IMF percent-of-GDP values in percentage points.",none,baseline-official-v3,v1.0.1-official-4c,OFFICIAL_V2_sPB_plus_gdp_ratio_PER___,2026-07-09T12:13:19.415601+00:00,materialize_official_v3_measurement_uncertainty.py,registered,,,False,False,True,baseline,True
beta_translation,adoption_translation,PER,1.0,0.5,2.0,bounded_PERT,declared,PAPER_TRANSLATION_GRID,"Baseline unit elasticity; sensitivity grid {0.5,1,1.5,2}.",none,baseline-official-v3,v1.0.1-official-4c,OFFICIAL_V2_beta_translation_PER___,2026-07-09T12:13:19.415601+00:00,materialize_official_v3_measurement_uncertainty.py,registered,,,False,False,True,baseline,True
gamma_translation,adoption_translation,PER,1.0,0.5,2.0,bounded_PERT,declared,PAPER_TRANSLATION_GRID,"Baseline unit elasticity; sensitivity grid {0.5,1,1.5,2}.",none,baseline-official-v3,v1.0.1-official-4c,OFFICIAL_V2_gamma_translation_PER___,2026-07-09T12:13:19.415601+00:00,materialize_official_v3_measurement_uncertainty.py,registered,,,False,False,True,baseline,True
epsilon,adoption_translation,PER,1e-09,1e-09,1e-09,fixed,declared,PLAN_02_SEC_7_7,Frozen numerical floor for support checks and de-flooring.,none,baseline-official-v3,v1.0.1-official-4c,OFFICIAL_V2_epsilon_PER___,2026-07-09T12:13:19.415601+00:00,materialize_official_v3_measurement_uncertainty.py,registered,,,False,False,True,baseline,True
epsilon_mu,adoption_translation,PER,1e-06,1e-06,1e-06,fixed,declared,PLAN_02_SEC_7_3,Frozen logit inversion floor; q_use_target_adj is projected to interior support.,none,baseline-official-v3,v1.0.1-official-4c,OFFICIAL_V2_epsilon_mu_PER___,2026-07-09T12:13:19.415601+00:00,materialize_official_v3_measurement_uncertainty.py,registered,,,False,False,True,baseline,True
lambda_q_baseline_mid,adoption_translation,PER,0.3,0.15,0.5,bounded_PERT,declared,PLAN_02_SEC_7_3,"Baseline diffusion-speed grid {0.15,0.30,0.50}; frozen baseline keeps q_prod at anchor.",none,baseline-official-v3,v1.0.1-official-4c,OFFICIAL_V2_lambda_q_baseline_mid_PER___,2026-07-09T12:13:19.415601+00:00,materialize_official_v3_measurement_uncertainty.py,registered,,,False,False,True,baseline,True
lambda_q_stress_instant,adoption_translation,PER,1.0,1.0,1.0,fixed,declared,PLAN_02_SEC_7_3,"Instant-adoption stress only, not baseline primary.",none,baseline-official-v3,v1.0.1-official-4c,OFFICIAL_V2_lambda_q_stress_instant_PER___,2026-07-09T12:13:19.415601+00:00,materialize_official_v3_measurement_uncertainty.py,registered,,,False,False,True,baseline,True
nu_A,adoption_translation,PER,1.0,0.25,2.0,bounded_PERT,declared,PLAN_02_SEC_7_3,Preparedness coefficient; inert in frozen baseline because mu is inverted to target.,none,baseline-official-v3,v1.0.1-official-4c,OFFICIAL_V2_nu_A_PER___,2026-07-09T12:13:19.415601+00:00,materialize_official_v3_measurement_uncertainty.py,author_approved,2026-07-08,ratificacion del autor registrada pre-resultados,False,False,True,baseline,True
nu_I,adoption_translation,PER,0.5,0.0,1.0,bounded_PERT,declared,PLAN_02_SEC_7_3,Informality coefficient; inert in frozen baseline because mu is inverted to target.,none,baseline-official-v3,v1.0.1-official-4c,OFFICIAL_V2_nu_I_PER___,2026-07-09T12:13:19.415601+00:00,materialize_official_v3_measurement_uncertainty.py,author_approved,2026-07-08,ratificacion del autor registrada pre-resultados,False,False,True,baseline,True
nu_G,adoption_translation,PER,0.5,0.0,1.0,bounded_PERT,declared,PLAN_02_SEC_7_3,Gap coefficient; inert in frozen baseline because mu is inverted to target.,none,baseline-official-v3,v1.0.1-official-4c,OFFICIAL_V2_nu_G_PER___,2026-07-09T12:13:19.415601+00:00,materialize_official_v3_measurement_uncertainty.py,author_approved,2026-07-08,ratificacion del autor registrada pre-resultados,False,False,True,baseline,True
omega_I,adoption_translation,PER,0.5,0.25,0.75,bounded_PERT,declared,PLAN_02_SEC_7_3,Informality ceiling penalty; omega_I<1 is the paper economic restriction.,none,baseline-official-v3,v1.0.1-official-4c,OFFICIAL_V2_omega_I_PER___,2026-07-09T12:13:19.415601+00:00,materialize_official_v3_measurement_uncertainty.py,author_approved,2026-07-08,ratificacion del autor registrada pre-resultados,False,False,True,baseline,True
omega_G,adoption_translation,PER,0.5,0.25,0.75,bounded_PERT,declared,PLAN_02_SEC_7_3,"Digital-gap ceiling penalty, now based on excluded coverage+speed Gap.",none,baseline-official-v3,v1.0.1-official-4c,OFFICIAL_V2_omega_G_PER___,2026-07-09T12:13:19.415601+00:00,materialize_official_v3_measurement_uncertainty.py,author_approved,2026-07-08,ratificacion del autor registrada pre-resultados,False,False,True,baseline,True
delta_s,fiscal_channels,PER,0.5,0.25,1.0,bounded_PERT,declared,PAPER_MASTER_CALIBRATION_MATRIX,"Automation pressure grid {0.25,0.50,1.00}.",none,baseline-official-v3,v1.0.1-official-4c,OFFICIAL_V2_delta_s_PER___,2026-07-09T12:13:19.415601+00:00,materialize_official_v3_measurement_uncertainty.py,registered,,,False,True,True,baseline,True
psi_s,fiscal_channels,PER,0.5,0.25,1.0,bounded_PERT,declared,PAPER_MASTER_CALIBRATION_MATRIX,"Augmentation pressure grid {0.25,0.50,1.00}.",none,baseline-official-v3,v1.0.1-official-4c,OFFICIAL_V2_psi_s_PER___,2026-07-09T12:13:19.415601+00:00,materialize_official_v3_measurement_uncertainty.py,registered,,,False,False,True,baseline,True
zeta_s,fiscal_channels,PER,0.5,0.25,1.0,bounded_PERT,declared,PAPER_MASTER_CALIBRATION_MATRIX,"Reskilling mitigation grid {0.25,0.50,1.00}; engine enforces zeta*RST through the weight formula.",none,baseline-official-v3,v1.0.1-official-4c,OFFICIAL_V2_zeta_s_PER___,2026-07-09T12:13:19.415601+00:00,materialize_official_v3_measurement_uncertainty.py,registered,,,False,False,True,baseline,True
lambda_LS,fiscal_channels,PER,0.5,0.25,1.0,bounded_PERT,declared,PAPER_MASTER_CALIBRATION_MATRIX,"Labor-share partial-adjustment grid {0.25,0.50,1.00}.",none,baseline-official-v3,v1.0.1-official-4c,OFFICIAL_V2_lambda_LS_PER___,2026-07-09T12:13:19.415601+00:00,materialize_official_v3_measurement_uncertainty.py,registered,,,False,False,True,baseline,True
chi_Kbase,fiscal_channels,PER,0.7,0.55,0.85,bounded_PERT,0_to_1,AUTHOR_REVIEW_PENDING_NATIONAL_ACCOUNTS;PLAN_02_SEC_7_4_1,Share of non-labor surplus that is corporate taxable base; 1.0 only favorable variant.,none,baseline-official-v3,v1.0.1-official-4c,OFFICIAL_V2_chi_Kbase_PER___,2026-07-09T12:13:19.415601+00:00,materialize_official_v3_measurement_uncertainty.py,author_approved,2026-07-08,ratificacion del autor registrada pre-resultados,False,False,True,baseline,True
chi_dom,fiscal_channels,PER,0.95,0.85,1.0,bounded_PERT,0_to_1,AUTHOR_REVIEW_PENDING_NATIONAL_ACCOUNTS;PLAN_02_SEC_7_4_1,Domestic share of incremental corporate base.,none,baseline-official-v3,v1.0.1-official-4c,OFFICIAL_V2_chi_dom_PER___,2026-07-09T12:13:19.415601+00:00,materialize_official_v3_measurement_uncertainty.py,author_approved,2026-07-08,ratificacion del autor registrada pre-resultados,False,False,True,baseline,True
psi_shift,fiscal_channels,PER,0.15,0.0,0.3,bounded_PERT,0_to_1,PAPER_APP_FISCAL_CONVERSION;PLAN_02_SEC_10_8,Ordinary shifting of incremental capital base; central conservative-moderate; zero only favorable labeled variant.,none,baseline-official-v3,v1.0.1-official-4c,OFFICIAL_V2_psi_shift_PER___,2026-07-09T12:13:19.415601+00:00,materialize_official_v3_measurement_uncertainty.py,author_approved,2026-07-08,ratificacion del autor registrada pre-resultados,False,False,True,baseline,True
tau_R_disp,fiscal_channels,PER,0.0,0.0,0.0,fixed,0_to_1,PAPER_APP_FISCAL_CONVERSION,Residual non-labor income is routed through consumption only in primary.,none,baseline-official-v3,v1.0.1-official-4c,OFFICIAL_V2_tau_R_disp_PER___,2026-07-09T12:13:19.415601+00:00,materialize_official_v3_measurement_uncertainty.py,registered,,,False,True,True,baseline,True
exempt_C,fiscal_channels,PER,0.0,0.0,0.0,fixed,0_to_1,PLAN_02_SEC_10_8,Observed tau_C_eff already embeds exemptions and informal untaxed consumption; base-side exempt_C is zero to avoid double count.,none,baseline-official-v3,v1.0.1-official-4c,OFFICIAL_V2_exempt_C_PER___,2026-07-09T12:13:19.415601+00:00,materialize_official_v3_measurement_uncertainty.py,registered,,,False,False,True,baseline,True
kappa_LP_to_Y_high,ai_shock,PER,0.447212278842926,0.447212278842926,0.447212278842926,fixed,declared,PWT_10_01;PAPER_SEC_PARAMETERS,Country-specific LP to Y bridge for high scenario.,none,baseline-official-v3,v1.0.1-official-4c,OFFICIAL_V2_kappa_LP_to_Y_high_PER_high__,2026-07-09T12:13:19.415601+00:00,materialize_official_v3_measurement_uncertainty.py,registered,,,False,False,True,baseline,True
phi_Y_nom_high,ai_shock,PER,0.003801304370164793,0.0017888491153716934,0.005813759624958115,derived_bounded_PERT,declared,OECD2025G7;PWT_10_01;PAPER_SEC_10_4,High-scenario nominal GDP-equivalent shock is country-specific because kappa_LP_to_Y equals labor share.,none,baseline-official-v3,v1.0.1-official-4c,OFFICIAL_V2_phi_Y_nom_high_PER_high__,2026-07-09T12:13:19.415601+00:00,materialize_official_v3_measurement_uncertainty.py,registered,,,False,True,True,baseline,True
I_ceiling_informality,adoption_translation,CHL,0.27458,0.0,1.0,bounded_PERT,0_to_1,ILOSTAT,Same observed informality used for adoption ceiling.,none,baseline-official-v3,v1.0.1-official-4c,OFFICIAL_V2_I_ceiling_informality_CHL___,2026-07-09T12:13:19.415601+00:00,materialize_official_v3_measurement_uncertainty.py,registered,,,False,False,True,baseline,True
LS_labor_share,fiscal_channels,CHL,0.4396144151687622,0.4396144151687622,0.4396144151687622,fixed,0_to_1,PWT_10_01,PWT labor share carried forward to 2024.,none,baseline-official-v3,v1.0.1-official-4c,OFFICIAL_V2_LS_labor_share_CHL___,2026-07-09T12:13:19.415601+00:00,materialize_official_v3_measurement_uncertainty.py,registered,,,False,False,True,baseline,True
E_aug,fiscal_channels,CHL,0.11,0.08,0.14,bounded_PERT,0_to_1,PLAN_01_02,No automation/augmentation split in snapshot; augmentation uses LAC productive-exposure fallback.,none,baseline-official-v3,v1.0.1-official-4c,OFFICIAL_V2_E_aug_CHL___,2026-07-09T12:13:19.415601+00:00,materialize_official_v3_measurement_uncertainty.py,author_approved,2026-07-08,ratificacion del autor registrada pre-resultados,False,False,True,baseline,True
RST,fiscal_channels,CHL,0.5,0.0,1.0,bounded_PERT,0_to_1,IMF_AIPI_DATA360;PLAN_01_SEC_14_6,"RST proxy uses AIPI human_capital_labor residualized on total AIPI over the international AIPI sample, then percentile-ranked.",none,baseline-official-v3,v1.0.1-official-4c,OFFICIAL_V2_RST_CHL___,2026-07-09T12:13:19.415601+00:00,materialize_official_v3_measurement_uncertainty.py,author_approved,2026-07-08,ratificacion del autor registrada pre-resultados,False,False,True,baseline,True
tau_L_disp,fiscal_channels,CHL,0.07823103988119534,0.07823103988119534,0.07823103988119534,fixed,0_to_1,OECD_REVSTAT_LAC;PWT_10_01,Disposable labor rate frozen at r0 observed effective labor rate.,none,baseline-official-v3,v1.0.1-official-4c,OFFICIAL_V2_tau_L_disp_CHL___,2026-07-09T12:13:19.415601+00:00,materialize_official_v3_measurement_uncertainty.py,registered,,,False,True,True,baseline,True
tau_K_disp,fiscal_channels,CHL,0.0758952644530852,0.0758952644530852,0.0758952644530852,fixed,0_to_1,OECD_REVSTAT_LAC;PWT_10_01,Disposable capital rate frozen at r0 observed effective capital rate.,none,baseline-official-v3,v1.0.1-official-4c,OFFICIAL_V2_tau_K_disp_CHL___,2026-07-09T12:13:19.415601+00:00,materialize_official_v3_measurement_uncertainty.py,registered,,,False,True,True,baseline,True
tau_C_disp,fiscal_channels,CHL,0.117114874990871,0.117114874990871,0.117114874990871,fixed,0_to_1,OECD_REVSTAT_LAC;WDI,"Observed consumption effective tax rate; MFC uses regime-indexed rate, disposable chain freezes r0.",none,baseline-official-v3,v1.0.1-official-4c,OFFICIAL_V2_tau_C_disp_CHL___,2026-07-09T12:13:19.415601+00:00,materialize_official_v3_measurement_uncertainty.py,registered,,,False,True,True,baseline,True
mpc_W,fiscal_channels,CHL,0.7337433879854539,0.5837433879854539,0.8337433879854539,bounded_PERT,0_to_1,WDI;PAPER_APP_FISCAL_CONVERSION,Final-consumption/GDP share as transparent proxy for labor-income MPC.,none,baseline-official-v3,v1.0.1-official-4c,OFFICIAL_V2_mpc_W_CHL___,2026-07-09T12:13:19.415601+00:00,materialize_official_v3_measurement_uncertainty.py,author_approved,2026-07-08,ratificacion del autor registrada pre-resultados,False,False,True,baseline,True
mpc_Pi,fiscal_channels,CHL,0.36687169399272695,0.21687169399272696,0.5168716939927269,bounded_PERT,0_to_1,WDI;PAPER_APP_FISCAL_CONVERSION,Profit-income MPC proxy set below labor-income proxy.,none,baseline-official-v3,v1.0.1-official-4c,OFFICIAL_V2_mpc_Pi_CHL___,2026-07-09T12:13:19.415601+00:00,materialize_official_v3_measurement_uncertainty.py,author_approved,2026-07-08,ratificacion del autor registrada pre-resultados,False,False,True,baseline,True
mpc_R,fiscal_channels,CHL,0.5503075409890904,0.4003075409890904,0.7003075409890904,bounded_PERT,0_to_1,WDI;PAPER_APP_FISCAL_CONVERSION,Residual-income MPC proxy between labor and profit proxies.,none,baseline-official-v3,v1.0.1-official-4c,OFFICIAL_V2_mpc_R_CHL___,2026-07-09T12:13:19.415601+00:00,materialize_official_v3_measurement_uncertainty.py,author_approved,2026-07-08,ratificacion del autor registrada pre-resultados,False,False,True,baseline,True
sPB_plus_gdp_ratio,fiscal_channels,CHL,0.0,0.0,0.0,fixed,declared,IMF_WEO_GFS;PLAN_02_SEC_7_7,"max(0,-pb_gap_gdp_pp)/100 because anchor stores IMF percent-of-GDP values in percentage points.",none,baseline-official-v3,v1.0.1-official-4c,OFFICIAL_V2_sPB_plus_gdp_ratio_CHL___,2026-07-09T12:13:19.415601+00:00,materialize_official_v3_measurement_uncertainty.py,registered,,,False,False,True,baseline,True
beta_translation,adoption_translation,CHL,1.0,0.5,2.0,bounded_PERT,declared,PAPER_TRANSLATION_GRID,"Baseline unit elasticity; sensitivity grid {0.5,1,1.5,2}.",none,baseline-official-v3,v1.0.1-official-4c,OFFICIAL_V2_beta_translation_CHL___,2026-07-09T12:13:19.415601+00:00,materialize_official_v3_measurement_uncertainty.py,registered,,,False,False,True,baseline,True
gamma_translation,adoption_translation,CHL,1.0,0.5,2.0,bounded_PERT,declared,PAPER_TRANSLATION_GRID,"Baseline unit elasticity; sensitivity grid {0.5,1,1.5,2}.",none,baseline-official-v3,v1.0.1-official-4c,OFFICIAL_V2_gamma_translation_CHL___,2026-07-09T12:13:19.415601+00:00,materialize_official_v3_measurement_uncertainty.py,registered,,,False,False,True,baseline,True
epsilon,adoption_translation,CHL,1e-09,1e-09,1e-09,fixed,declared,PLAN_02_SEC_7_7,Frozen numerical floor for support checks and de-flooring.,none,baseline-official-v3,v1.0.1-official-4c,OFFICIAL_V2_epsilon_CHL___,2026-07-09T12:13:19.415601+00:00,materialize_official_v3_measurement_uncertainty.py,registered,,,False,False,True,baseline,True
epsilon_mu,adoption_translation,CHL,1e-06,1e-06,1e-06,fixed,declared,PLAN_02_SEC_7_3,Frozen logit inversion floor; q_use_target_adj is projected to interior support.,none,baseline-official-v3,v1.0.1-official-4c,OFFICIAL_V2_epsilon_mu_CHL___,2026-07-09T12:13:19.415601+00:00,materialize_official_v3_measurement_uncertainty.py,registered,,,False,False,True,baseline,True
lambda_q_baseline_mid,adoption_translation,CHL,0.3,0.15,0.5,bounded_PERT,declared,PLAN_02_SEC_7_3,"Baseline diffusion-speed grid {0.15,0.30,0.50}; frozen baseline keeps q_prod at anchor.",none,baseline-official-v3,v1.0.1-official-4c,OFFICIAL_V2_lambda_q_baseline_mid_CHL___,2026-07-09T12:13:19.415601+00:00,materialize_official_v3_measurement_uncertainty.py,registered,,,False,False,True,baseline,True
lambda_q_stress_instant,adoption_translation,CHL,1.0,1.0,1.0,fixed,declared,PLAN_02_SEC_7_3,"Instant-adoption stress only, not baseline primary.",none,baseline-official-v3,v1.0.1-official-4c,OFFICIAL_V2_lambda_q_stress_instant_CHL___,2026-07-09T12:13:19.415601+00:00,materialize_official_v3_measurement_uncertainty.py,registered,,,False,False,True,baseline,True
nu_A,adoption_translation,CHL,1.0,0.25,2.0,bounded_PERT,declared,PLAN_02_SEC_7_3,Preparedness coefficient; inert in frozen baseline because mu is inverted to target.,none,baseline-official-v3,v1.0.1-official-4c,OFFICIAL_V2_nu_A_CHL___,2026-07-09T12:13:19.415601+00:00,materialize_official_v3_measurement_uncertainty.py,author_approved,2026-07-08,ratificacion del autor registrada pre-resultados,False,False,True,baseline,True
nu_I,adoption_translation,CHL,0.5,0.0,1.0,bounded_PERT,declared,PLAN_02_SEC_7_3,Informality coefficient; inert in frozen baseline because mu is inverted to target.,none,baseline-official-v3,v1.0.1-official-4c,OFFICIAL_V2_nu_I_CHL___,2026-07-09T12:13:19.415601+00:00,materialize_official_v3_measurement_uncertainty.py,author_approved,2026-07-08,ratificacion del autor registrada pre-resultados,False,False,True,baseline,True
nu_G,adoption_translation,CHL,0.5,0.0,1.0,bounded_PERT,declared,PLAN_02_SEC_7_3,Gap coefficient; inert in frozen baseline because mu is inverted to target.,none,baseline-official-v3,v1.0.1-official-4c,OFFICIAL_V2_nu_G_CHL___,2026-07-09T12:13:19.415601+00:00,materialize_official_v3_measurement_uncertainty.py,author_approved,2026-07-08,ratificacion del autor registrada pre-resultados,False,False,True,baseline,True
omega_I,adoption_translation,CHL,0.5,0.25,0.75,bounded_PERT,declared,PLAN_02_SEC_7_3,Informality ceiling penalty; omega_I<1 is the paper economic restriction.,none,baseline-official-v3,v1.0.1-official-4c,OFFICIAL_V2_omega_I_CHL___,2026-07-09T12:13:19.415601+00:00,materialize_official_v3_measurement_uncertainty.py,author_approved,2026-07-08,ratificacion del autor registrada pre-resultados,False,False,True,baseline,True
omega_G,adoption_translation,CHL,0.5,0.25,0.75,bounded_PERT,declared,PLAN_02_SEC_7_3,"Digital-gap ceiling penalty, now based on excluded coverage+speed Gap.",none,baseline-official-v3,v1.0.1-official-4c,OFFICIAL_V2_omega_G_CHL___,2026-07-09T12:13:19.415601+00:00,materialize_official_v3_measurement_uncertainty.py,author_approved,2026-07-08,ratificacion del autor registrada pre-resultados,False,False,True,baseline,True
